"N","min(C)","q1(C)","med(C)","q3(C)","max(C)","avg(C)","std(C)","min(Area)","q1(Area)","med(Area)","q3(Area)","max(Area)","avg(Area)","std(Area)","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.10587,0.10587,0.10587,0.10587,0.10587,0.10587,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2095
1,0.10586,0.10586,0.10586,0.10586,0.10586,0.10586,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.21
1,0.10586,0.10586,0.10586,0.10586,0.10586,0.10586,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2105
1,0.10586,0.10586,0.10586,0.10586,0.10586,0.10586,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.211
1,0.10585,0.10585,0.10585,0.10585,0.10585,0.10585,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2115
1,0.10584,0.10584,0.10584,0.10584,0.10584,0.10584,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.212
1,0.10584,0.10584,0.10584,0.10584,0.10584,0.10584,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2125
1,0.10583,0.10583,0.10583,0.10583,0.10583,0.10583,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.213
1,0.10582,0.10582,0.10582,0.10582,0.10582,0.10582,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2135
1,0.10582,0.10582,0.10582,0.10582,0.10582,0.10582,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.214
1,0.10581,0.10581,0.10581,0.10581,0.10581,0.10581,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2145
1,0.1058,0.1058,0.1058,0.1058,0.1058,0.1058,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.215
1,0.10579,0.10579,0.10579,0.10579,0.10579,0.10579,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2155
1,0.10578,0.10578,0.10578,0.10578,0.10578,0.10578,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.216
1,0.10578,0.10578,0.10578,0.10578,0.10578,0.10578,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2165
1,0.10577,0.10577,0.10577,0.10577,0.10577,0.10577,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.217
1,0.10576,0.10576,0.10576,0.10576,0.10576,0.10576,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2175
1,0.10575,0.10575,0.10575,0.10575,0.10575,0.10575,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.218
1,0.10575,0.10575,0.10575,0.10575,0.10575,0.10575,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2185
1,0.10574,0.10574,0.10574,0.10574,0.10574,0.10574,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.219
1,0.10573,0.10573,0.10573,0.10573,0.10573,0.10573,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2195
1,0.10573,0.10573,0.10573,0.10573,0.10573,0.10573,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.22
1,0.10572,0.10572,0.10572,0.10572,0.10572,0.10572,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2205
1,0.10571,0.10571,0.10571,0.10571,0.10571,0.10571,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.221
1,0.10571,0.10571,0.10571,0.10571,0.10571,0.10571,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2215
1,0.1057,0.1057,0.1057,0.1057,0.1057,0.1057,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.222
1,0.1057,0.1057,0.1057,0.1057,0.1057,0.1057,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2225
1,0.10569,0.10569,0.10569,0.10569,0.10569,0.10569,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.223
1,0.10569,0.10569,0.10569,0.10569,0.10569,0.10569,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2235
1,0.10568,0.10568,0.10568,0.10568,0.10568,0.10568,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.224
1,0.10568,0.10568,0.10568,0.10568,0.10568,0.10568,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2245
1,0.10567,0.10567,0.10567,0.10567,0.10567,0.10567,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.225
1,0.10567,0.10567,0.10567,0.10567,0.10567,0.10567,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2255
1,0.10566,0.10566,0.10566,0.10566,0.10566,0.10566,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.226
1,0.10565,0.10565,0.10565,0.10565,0.10565,0.10565,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2265
1,0.10565,0.10565,0.10565,0.10565,0.10565,0.10565,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.227
1,0.10564,0.10564,0.10564,0.10564,0.10564,0.10564,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2275
1,0.10563,0.10563,0.10563,0.10563,0.10563,0.10563,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.228
1,0.10563,0.10563,0.10563,0.10563,0.10563,0.10563,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2285
1,0.10562,0.10562,0.10562,0.10562,0.10562,0.10562,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.229
1,0.10561,0.10561,0.10561,0.10561,0.10561,0.10561,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2295
1,0.10561,0.10561,0.10561,0.10561,0.10561,0.10561,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.23
1,0.1056,0.1056,0.1056,0.1056,0.1056,0.1056,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2305
1,0.1056,0.1056,0.1056,0.1056,0.1056,0.1056,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.231
1,0.10559,0.10559,0.10559,0.10559,0.10559,0.10559,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2315
1,0.10559,0.10559,0.10559,0.10559,0.10559,0.10559,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.232
1,0.10558,0.10558,0.10558,0.10558,0.10558,0.10558,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2325
1,0.10558,0.10558,0.10558,0.10558,0.10558,0.10558,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.233
1,0.10557,0.10557,0.10557,0.10557,0.10557,0.10557,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2335
1,0.10557,0.10557,0.10557,0.10557,0.10557,0.10557,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.234
1,0.10556,0.10556,0.10556,0.10556,0.10556,0.10556,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2345
1,0.10556,0.10556,0.10556,0.10556,0.10556,0.10556,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.235
1,0.10555,0.10555,0.10555,0.10555,0.10555,0.10555,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2355
1,0.10555,0.10555,0.10555,0.10555,0.10555,0.10555,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.236
1,0.10554,0.10554,0.10554,0.10554,0.10554,0.10554,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2365
1,0.10553,0.10553,0.10553,0.10553,0.10553,0.10553,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.237
1,0.10552,0.10552,0.10552,0.10552,0.10552,0.10552,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2375
1,0.10552,0.10552,0.10552,0.10552,0.10552,0.10552,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.238
1,0.10551,0.10551,0.10551,0.10551,0.10551,0.10551,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2385
1,0.1055,0.1055,0.1055,0.1055,0.1055,0.1055,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.239
1,0.1055,0.1055,0.1055,0.1055,0.1055,0.1055,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2395
1,0.10549,0.10549,0.10549,0.10549,0.10549,0.10549,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.24
1,0.10549,0.10549,0.10549,0.10549,0.10549,0.10549,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2405
1,0.10548,0.10548,0.10548,0.10548,0.10548,0.10548,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.241
1,0.10547,0.10547,0.10547,0.10547,0.10547,0.10547,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2415
1,0.10547,0.10547,0.10547,0.10547,0.10547,0.10547,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.242
1,0.10546,0.10546,0.10546,0.10546,0.10546,0.10546,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2425
1,0.10545,0.10545,0.10545,0.10545,0.10545,0.10545,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.243
1,0.10544,0.10544,0.10544,0.10544,0.10544,0.10544,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2435
1,0.10544,0.10544,0.10544,0.10544,0.10544,0.10544,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.244
1,0.10543,0.10543,0.10543,0.10543,0.10543,0.10543,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2445
1,0.10543,0.10543,0.10543,0.10543,0.10543,0.10543,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.245
1,0.10542,0.10542,0.10542,0.10542,0.10542,0.10542,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2455
1,0.10542,0.10542,0.10542,0.10542,0.10542,0.10542,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.246
1,0.10541,0.10541,0.10541,0.10541,0.10541,0.10541,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2465
1,0.10541,0.10541,0.10541,0.10541,0.10541,0.10541,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.247
1,0.1054,0.1054,0.1054,0.1054,0.1054,0.1054,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2475
1,0.1054,0.1054,0.1054,0.1054,0.1054,0.1054,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.248
1,0.10539,0.10539,0.10539,0.10539,0.10539,0.10539,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2485
1,0.10539,0.10539,0.10539,0.10539,0.10539,0.10539,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.249
1,0.10538,0.10538,0.10538,0.10538,0.10538,0.10538,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2495
1,0.10538,0.10538,0.10538,0.10538,0.10538,0.10538,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.25
1,0.10538,0.10538,0.10538,0.10538,0.10538,0.10538,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2505
1,0.10537,0.10537,0.10537,0.10537,0.10537,0.10537,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.251
1,0.10537,0.10537,0.10537,0.10537,0.10537,0.10537,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2515
1,0.10536,0.10536,0.10536,0.10536,0.10536,0.10536,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.252
1,0.10536,0.10536,0.10536,0.10536,0.10536,0.10536,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2525
1,0.10535,0.10535,0.10535,0.10535,0.10535,0.10535,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.253
1,0.10535,0.10535,0.10535,0.10535,0.10535,0.10535,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2535
1,0.10534,0.10534,0.10534,0.10534,0.10534,0.10534,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.254
1,0.10533,0.10533,0.10533,0.10533,0.10533,0.10533,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2545
1,0.10533,0.10533,0.10533,0.10533,0.10533,0.10533,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.255
1,0.10532,0.10532,0.10532,0.10532,0.10532,0.10532,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2555
1,0.10532,0.10532,0.10532,0.10532,0.10532,0.10532,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.256
1,0.10531,0.10531,0.10531,0.10531,0.10531,0.10531,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2565
1,0.10531,0.10531,0.10531,0.10531,0.10531,0.10531,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.257
1,0.1053,0.1053,0.1053,0.1053,0.1053,0.1053,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2575
1,0.1053,0.1053,0.1053,0.1053,0.1053,0.1053,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.258
1,0.10529,0.10529,0.10529,0.10529,0.10529,0.10529,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2585
1,0.10528,0.10528,0.10528,0.10528,0.10528,0.10528,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.259
1,0.10528,0.10528,0.10528,0.10528,0.10528,0.10528,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2595
1,0.10528,0.10528,0.10528,0.10528,0.10528,0.10528,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.26
1,0.10527,0.10527,0.10527,0.10527,0.10527,0.10527,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2605
1,0.10527,0.10527,0.10527,0.10527,0.10527,0.10527,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.261
1,0.10526,0.10526,0.10526,0.10526,0.10526,0.10526,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2615
1,0.10526,0.10526,0.10526,0.10526,0.10526,0.10526,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.262
1,0.10526,0.10526,0.10526,0.10526,0.10526,0.10526,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2625
1,0.10525,0.10525,0.10525,0.10525,0.10525,0.10525,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.263
1,0.10525,0.10525,0.10525,0.10525,0.10525,0.10525,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2635
1,0.10524,0.10524,0.10524,0.10524,0.10524,0.10524,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.264
1,0.10524,0.10524,0.10524,0.10524,0.10524,0.10524,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2645
1,0.10523,0.10523,0.10523,0.10523,0.10523,0.10523,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.265
1,0.10523,0.10523,0.10523,0.10523,0.10523,0.10523,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2655
1,0.10523,0.10523,0.10523,0.10523,0.10523,0.10523,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.266
1,0.10522,0.10522,0.10522,0.10522,0.10522,0.10522,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2665
1,0.10522,0.10522,0.10522,0.10522,0.10522,0.10522,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.267
1,0.10521,0.10521,0.10521,0.10521,0.10521,0.10521,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2675
1,0.10521,0.10521,0.10521,0.10521,0.10521,0.10521,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.268
1,0.10521,0.10521,0.10521,0.10521,0.10521,0.10521,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2685
1,0.1052,0.1052,0.1052,0.1052,0.1052,0.1052,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.269
1,0.1052,0.1052,0.1052,0.1052,0.1052,0.1052,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2695
1,0.1052,0.1052,0.1052,0.1052,0.1052,0.1052,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.27
1,0.10519,0.10519,0.10519,0.10519,0.10519,0.10519,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2705
1,0.10519,0.10519,0.10519,0.10519,0.10519,0.10519,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.271
1,0.10519,0.10519,0.10519,0.10519,0.10519,0.10519,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2715
1,0.10518,0.10518,0.10518,0.10518,0.10518,0.10518,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.272
1,0.10518,0.10518,0.10518,0.10518,0.10518,0.10518,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2725
1,0.10518,0.10518,0.10518,0.10518,0.10518,0.10518,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.273
1,0.10517,0.10517,0.10517,0.10517,0.10517,0.10517,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2735
1,0.10517,0.10517,0.10517,0.10517,0.10517,0.10517,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.274
1,0.10516,0.10516,0.10516,0.10516,0.10516,0.10516,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2745
1,0.10516,0.10516,0.10516,0.10516,0.10516,0.10516,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.275
1,0.10516,0.10516,0.10516,0.10516,0.10516,0.10516,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2755
1,0.10515,0.10515,0.10515,0.10515,0.10515,0.10515,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.276
1,0.10515,0.10515,0.10515,0.10515,0.10515,0.10515,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2765
1,0.10514,0.10514,0.10514,0.10514,0.10514,0.10514,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.277
1,0.10514,0.10514,0.10514,0.10514,0.10514,0.10514,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2775
1,0.10513,0.10513,0.10513,0.10513,0.10513,0.10513,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.278
1,0.10513,0.10513,0.10513,0.10513,0.10513,0.10513,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2785
1,0.10512,0.10512,0.10512,0.10512,0.10512,0.10512,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.279
1,0.10512,0.10512,0.10512,0.10512,0.10512,0.10512,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2795
1,0.10511,0.10511,0.10511,0.10511,0.10511,0.10511,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.28
1,0.10511,0.10511,0.10511,0.10511,0.10511,0.10511,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2805
1,0.10511,0.10511,0.10511,0.10511,0.10511,0.10511,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.281
1,0.1051,0.1051,0.1051,0.1051,0.1051,0.1051,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2815
1,0.1051,0.1051,0.1051,0.1051,0.1051,0.1051,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.282
1,0.10509,0.10509,0.10509,0.10509,0.10509,0.10509,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2825
1,0.10508,0.10508,0.10508,0.10508,0.10508,0.10508,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.283
1,0.10508,0.10508,0.10508,0.10508,0.10508,0.10508,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2835
1,0.10507,0.10507,0.10507,0.10507,0.10507,0.10507,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.284
1,0.10507,0.10507,0.10507,0.10507,0.10507,0.10507,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2845
1,0.10506,0.10506,0.10506,0.10506,0.10506,0.10506,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.285
1,0.10505,0.10505,0.10505,0.10505,0.10505,0.10505,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2855
1,0.10505,0.10505,0.10505,0.10505,0.10505,0.10505,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.286
1,0.10504,0.10504,0.10504,0.10504,0.10504,0.10504,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2865
1,0.10503,0.10503,0.10503,0.10503,0.10503,0.10503,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.287
1,0.10503,0.10503,0.10503,0.10503,0.10503,0.10503,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2875
1,0.10502,0.10502,0.10502,0.10502,0.10502,0.10502,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.288
1,0.10501,0.10501,0.10501,0.10501,0.10501,0.10501,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2885
1,0.10501,0.10501,0.10501,0.10501,0.10501,0.10501,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.289
1,0.105,0.105,0.105,0.105,0.105,0.105,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2895
1,0.10499,0.10499,0.10499,0.10499,0.10499,0.10499,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.29
1,0.10499,0.10499,0.10499,0.10499,0.10499,0.10499,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2905
1,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.291
1,0.10496,0.10496,0.10496,0.10496,0.10496,0.10496,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2915
1,0.10495,0.10495,0.10495,0.10495,0.10495,0.10495,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.292
1,0.10494,0.10494,0.10494,0.10494,0.10494,0.10494,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2925
1,0.10492,0.10492,0.10492,0.10492,0.10492,0.10492,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.293
1,0.10491,0.10491,0.10491,0.10491,0.10491,0.10491,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2935
1,0.10489,0.10489,0.10489,0.10489,0.10489,0.10489,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.294
1,0.10488,0.10488,0.10488,0.10488,0.10488,0.10488,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2945
1,0.10486,0.10486,0.10486,0.10486,0.10486,0.10486,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.295
1,0.10485,0.10485,0.10485,0.10485,0.10485,0.10485,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2955
1,0.10483,0.10483,0.10483,0.10483,0.10483,0.10483,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.296
1,0.10482,0.10482,0.10482,0.10482,0.10482,0.10482,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2965
1,0.1048,0.1048,0.1048,0.1048,0.1048,0.1048,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.297
1,0.10479,0.10479,0.10479,0.10479,0.10479,0.10479,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2975
1,0.10478,0.10478,0.10478,0.10478,0.10478,0.10478,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.298
1,0.10476,0.10476,0.10476,0.10476,0.10476,0.10476,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2985
1,0.10475,0.10475,0.10475,0.10475,0.10475,0.10475,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.299
1,0.10474,0.10474,0.10474,0.10474,0.10474,0.10474,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.2995
1,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3
1,0.10471,0.10471,0.10471,0.10471,0.10471,0.10471,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3005
1,0.1047,0.1047,0.1047,0.1047,0.1047,0.1047,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.301
1,0.10469,0.10469,0.10469,0.10469,0.10469,0.10469,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3015
1,0.10469,0.10469,0.10469,0.10469,0.10469,0.10469,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.302
1,0.10468,0.10468,0.10468,0.10468,0.10468,0.10468,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3025
1,0.10468,0.10468,0.10468,0.10468,0.10468,0.10468,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.303
1,0.10468,0.10468,0.10468,0.10468,0.10468,0.10468,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3035
1,0.10468,0.10468,0.10468,0.10468,0.10468,0.10468,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.304
1,0.10467,0.10467,0.10467,0.10467,0.10467,0.10467,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3045
1,0.10467,0.10467,0.10467,0.10467,0.10467,0.10467,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.305
1,0.10466,0.10466,0.10466,0.10466,0.10466,0.10466,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3055
1,0.10466,0.10466,0.10466,0.10466,0.10466,0.10466,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.306
1,0.10465,0.10465,0.10465,0.10465,0.10465,0.10465,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3065
1,0.10463,0.10463,0.10463,0.10463,0.10463,0.10463,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.307
1,0.10462,0.10462,0.10462,0.10462,0.10462,0.10462,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3075
1,0.10461,0.10461,0.10461,0.10461,0.10461,0.10461,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.308
1,0.10459,0.10459,0.10459,0.10459,0.10459,0.10459,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3085
1,0.10458,0.10458,0.10458,0.10458,0.10458,0.10458,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.309
1,0.10457,0.10457,0.10457,0.10457,0.10457,0.10457,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.3095
